,ID,IDPF,IDPT,Subject,Similarity
813,462,50,29,RE: Conference report,0.8
814,610,50,39,RE: Conference report,0.8
838,169,50,11,RE: Training opportunity,0.7
839,564,50,36,RE: Training opportunity,0.7
840,204,50,13,RE: Who took the toolbox out of my truck?,0.71
841,59,50,4,RE: Who took the toolbox out of my truck?,0.71
815,652,51,41,RE: Babysitting recommendations,0.71
816,202,51,13,RE: Facilities preparations for VIP visit,1
817,99,51,6,RE: Wellhead flow rate data,0.82
818,12,51,1,RE: Impact of local politics on profit margin,0.84
819,870,51,55,RE: Impact of local politics on profit margin,0.84
820,361,51,23,Route suggestion for next shift,0.78
821,304,51,19,RE: Facilities preparations for VIP visit,1
822,769,51,48,RE: Operational efficiencies,0.71
823,547,51,35,Wellhead flow rate data,0.71
824,752,51,46,RE: Babysitting recommendations,0.71
825,433,51,28,RE: Traffic advisory for today,0.75
826,257,51,16,RE: Facilities preparations for VIP visit,1
827,169,51,11,RE: Training opportunity,0.72
828,418,51,27,RE: Impact of local politics on profit margin,0.84
829,845,51,53,RE: Route suggestion for next shift,0.81
830,258,51,16,RE: Traffic advisory for today,0.75
831,435,51,28,RE: Route suggestion for next shift,0.81
832,564,51,36,RE: Training opportunity,0.72
833,203,51,13,RE: Traffic advisory for today,0.75
834,58,51,4,RE: Route suggestion for next shift,0.81
835,305,51,19,RE: Traffic advisory for today,0.75
836,548,51,35,RE: Wellhead flow rate data,0.82
837,100,51,6,RE: Wellhead flow rate data,0.82
57,455,52,29,RE: Action: Review network logs,0.81
58,688,52,43,RE: Seeing strange network activity,0.71
59,456,52,29,RE: Seeing strange network activity,0.71
60,394,52,25,RE: Security procedures for January 20 VIP visit,1
61,804,52,50,RE: Action: Review network logs,0.81
62,689,52,43,RE: Action: Review network logs,0.81
63,500,52,31,RE: Security procedures for January 20 VIP visit,1
64,579,52,38,RE: Mandatory training,0.71
65,606,52,39,RE: Mandatory training,0.71
66,81,52,5,RE: Whoâ€™s tracking the office pool,0.7
67,806,52,50,RE: Seeing strange network activity,0.71
68,869,52,55,Impact of local politics on profit margin,0.72
69,30,52,2,RE: Mandatory training,0.71
70,479,52,30,Wellhead flow rate data,0.73
71,607,52,39,RE: Seeing strange network activity,0.71
72,318,52,20,RE: Wellhead flow rate data,0.86
73,535,52,34,RE: Whoâ€™s tracking the office pool,0.7
74,858,52,54,RE: Wellhead flow rate data,0.86
75,824,52,51,RE: Facilities preparations for VIP visit,0.9
76,202,52,13,RE: Facilities preparations for VIP visit,0.9
77,99,52,6,RE: Wellhead flow rate data,0.86
78,12,52,1,RE: Impact of local politics on profit margin,0.82
79,870,52,55,RE: Impact of local politics on profit margin,0.82
80,361,52,23,Route suggestion for next shift,0.76
81,304,52,19,RE: Facilities preparations for VIP visit,0.9
82,547,52,35,Wellhead flow rate data,0.73
83,433,52,28,RE: Traffic advisory for today,0.76
84,257,52,16,RE: Facilities preparations for VIP visit,0.9
85,169,52,11,RE: Training opportunity,0.73
86,753,52,46,RE: Action: Virus detected on your system,0.71
87,418,52,27,RE: Impact of local politics on profit margin,0.82
88,845,52,53,RE: Route suggestion for next shift,0.81
89,382,52,24,RE: Action: Virus detected on your system,0.71
90,258,52,16,RE: Traffic advisory for today,0.76
91,435,52,28,RE: Route suggestion for next shift,0.81
92,580,52,38,RE: Action: Virus detected on your system,0.71
93,564,52,36,RE: Training opportunity,0.73
94,462,52,29,RE: Conference report,0.76
95,203,52,13,RE: Traffic advisory for today,0.76
96,403,52,26,RE: Action: Virus detected on your system,0.71
97,610,52,39,RE: Conference report,0.76
98,58,52,4,RE: Route suggestion for next shift,0.81
99,305,52,19,RE: Traffic advisory for today,0.76
100,667,52,42,RE: Action: Virus detected on your system,0.71
101,548,52,35,RE: Wellhead flow rate data,0.86
102,100,52,6,RE: Wellhead flow rate data,0.86
1110,382,53,24,RE: Action: Virus detected on your system,0.79
1111,258,53,16,RE: Traffic advisory for today,0.85
1112,435,53,28,RE: Route suggestion for next shift,1
1113,580,53,38,RE: Action: Virus detected on your system,0.79
1114,564,53,36,RE: Training opportunity,0.79
1115,462,53,29,RE: Conference report,0.79
1116,203,53,13,RE: Traffic advisory for today,0.85
1117,403,53,26,RE: Action: Virus detected on your system,0.79
1118,610,53,39,RE: Conference report,0.79
1119,58,53,4,RE: Route suggestion for next shift,1
1120,305,53,19,RE: Traffic advisory for today,0.85
1121,204,53,13,RE: Who took the toolbox out of my truck?,0.71
1122,667,53,42,RE: Action: Virus detected on your system,0.79
1123,548,53,35,RE: Wellhead flow rate data,0.82
1124,100,53,6,RE: Wellhead flow rate data,0.82
1125,59,53,4,RE: Who took the toolbox out of my truck?,0.71
769,569,54,37,Action: Virus detected on your system,0.7
770,824,54,51,RE: Facilities preparations for VIP visit,0.82
771,202,54,13,RE: Facilities preparations for VIP visit,0.82
772,99,54,6,RE: Wellhead flow rate data,1
773,12,54,1,RE: Impact of local politics on profit margin,0.8
774,870,54,55,RE: Impact of local politics on profit margin,0.8
775,361,54,23,Route suggestion for next shift,0.77
776,304,54,19,RE: Facilities preparations for VIP visit,0.82
777,547,54,35,Wellhead flow rate data,0.9
778,433,54,28,RE: Traffic advisory for today,0.72
779,257,54,16,RE: Facilities preparations for VIP visit,0.82
780,169,54,11,RE: Training opportunity,0.72
781,753,54,46,RE: Action: Virus detected on your system,0.75
782,418,54,27,RE: Impact of local politics on profit margin,0.8
783,845,54,53,RE: Route suggestion for next shift,0.82
784,382,54,24,RE: Action: Virus detected on your system,0.75
785,258,54,16,RE: Traffic advisory for today,0.72
786,435,54,28,RE: Route suggestion for next shift,0.82
787,580,54,38,RE: Action: Virus detected on your system,0.75
788,564,54,36,RE: Training opportunity,0.72
789,462,54,29,RE: Conference report,0.8
790,203,54,13,RE: Traffic advisory for today,0.72
791,403,54,26,RE: Action: Virus detected on your system,0.75
792,610,54,39,RE: Conference report,0.8
793,58,54,4,RE: Route suggestion for next shift,0.82
794,305,54,19,RE: Traffic advisory for today,0.72
795,667,54,42,RE: Action: Virus detected on your system,0.75
796,548,54,35,RE: Wellhead flow rate data,1
797,100,54,6,RE: Wellhead flow rate data,1
534,769,55,48,RE: Operational efficiencies,0.76
594,479,55,30,Wellhead flow rate data,0.73
595,318,55,20,RE: Wellhead flow rate data,0.71
596,858,55,54,RE: Wellhead flow rate data,0.71
597,824,55,51,RE: Facilities preparations for VIP visit,0.77
598,202,55,13,RE: Facilities preparations for VIP visit,0.77
599,99,55,6,RE: Wellhead flow rate data,0.71
600,12,55,1,RE: Impact of local politics on profit margin,0.95
601,870,55,55,RE: Impact of local politics on profit margin,0.95
602,361,55,23,Route suggestion for next shift,0.85
603,304,55,19,RE: Facilities preparations for VIP visit,0.77
604,547,55,35,Wellhead flow rate data,0.73
605,257,55,16,RE: Facilities preparations for VIP visit,0.77
606,418,55,27,RE: Impact of local politics on profit margin,0.95
607,845,55,53,RE: Route suggestion for next shift,0.79
608,435,55,28,RE: Route suggestion for next shift,0.79
609,58,55,4,RE: Route suggestion for next shift,0.79
610,548,55,35,RE: Wellhead flow rate data,0.71
611,100,55,6,RE: Wellhead flow rate data,0.71
953,361,55,23,Route suggestion for next shift,0.85
954,304,55,19,RE: Facilities preparations for VIP visit,0.84
955,547,55,35,Wellhead flow rate data,0.7
956,433,55,28,RE: Traffic advisory for today,0.78
957,257,55,16,RE: Facilities preparations for VIP visit,0.84
958,169,55,11,RE: Training opportunity,0.71
959,753,55,46,RE: Action: Virus detected on your system,0.7
960,418,55,27,RE: Impact of local politics on profit margin,1
961,845,55,53,RE: Route suggestion for next shift,0.87
962,382,55,24,RE: Action: Virus detected on your system,0.7
963,258,55,16,RE: Traffic advisory for today,0.78
964,435,55,28,RE: Route suggestion for next shift,0.87
965,580,55,38,RE: Action: Virus detected on your system,0.7
966,564,55,36,RE: Training opportunity,0.71
967,203,55,13,RE: Traffic advisory for today,0.78
968,403,55,26,RE: Action: Virus detected on your system,0.7
969,58,55,4,RE: Route suggestion for next shift,0.87
970,305,55,19,RE: Traffic advisory for today,0.78
971,667,55,42,RE: Action: Virus detected on your system,0.7
972,548,55,35,RE: Wellhead flow rate data,0.8
973,100,55,6,RE: Wellhead flow rate data,0.8
1017,752,55,46,RE: Babysitting recommendations,0.78
1018,169,55,11,RE: Training opportunity,0.77
1019,564,55,36,RE: Training opportunity,0.77
